fecha,capa1,capa2,capa3,iep_total,pesos_version,capa1_adj,capa2_adj,capa3_adj,iep_ajustado
2022-04-27,-0.4948301937938192,-0.8356059583265498,0.3648420415574529,101.63537291105482,35-20-20-10-15-v4-full,,,,
2022-04-28,-0.429836084799472,-0.9887977689408793,0.5421969482772185,101.69347231687712,35-20-20-10-15-v4-full,,,,
2022-04-29,-0.4683227425567505,-1.1148462854768482,-0.05861438947241726,99.55254660420869,35-20-20-10-15-v4-full,,,,
2022-05-02,-0.8704933776224886,-1.2451384090480992,-0.06669021501974079,97.60359132332529,35-20-20-10-15-v4-full,,,,
2022-05-03,-0.7783476540103853,-0.5705034445044691,-0.06622996407542209,100.62579184150297,35-20-20-10-15-v4-full,,,,
2022-05-04,-0.7493243844455997,-0.8343937762769867,-0.04641300989018073,99.72135434335276,35-20-20-10-15-v4-full,,,,
2022-05-05,-0.7744438809360963,-1.1031456684004577,-0.5507423351344818,97.29760522403137,35-20-20-10-15-v4-full,,,,
2022-05-06,-0.7925559899363961,-1.1595076834048401,-0.5475147586521265,97.01683372371869,35-20-20-10-15-v4-full,,,,
2022-05-09,-0.7320068362397858,-1.2110074099682928,-1.2601751102150518,95.2411059764957,35-20-20-10-15-v4-full,,,,
2022-05-10,-0.7774084288156051,-1.3015180901766175,-1.2067700761111244,94.85367026690685,35-20-20-10-15-v4-full,,,,
2022-05-11,-0.7362775258981764,-1.0644226732344721,-1.175536641437308,96.02409368157097,35-20-20-10-15-v4-full,,,,
2022-05-12,-0.7276868051100243,-1.2227129442785392,-1.1394837784873153,95.51113227752822,35-20-20-10-15-v4-full,,,,
2022-05-13,-0.8069487229386063,-1.3970325841706366,-1.1312105122052345,94.557120171265,35-20-20-10-15-v4-full,,,,
2022-05-16,-0.8027527364363081,-1.4358400388634798,-1.146743977157651,94.37774264287063,35-20-20-10-15-v4-full,,,,
2022-05-17,-0.7529202137986488,-1.2672176204884176,-1.1375662124526846,95.2495905573651,35-20-20-10-15-v4-full,,,,
2022-05-18,,,,,incompleta-v4,,,,
2022-05-19,-0.7418628368857891,-1.3774928198797252,-1.2875173520356018,94.47231273003759,35-20-20-10-15-v4-full,,,,
2022-05-20,-0.7279331111471383,-1.314382343218185,-1.2798801940833586,94.79260157164963,35-20-20-10-15-v4-full,,,,
2022-05-23,-0.742753173051325,-1.2623461908946858,-1.2704344911327046,94.9724902216556,35-20-20-10-15-v4-full,,,,
2022-05-24,-0.7756349806806786,-1.5533671378137388,-1.2591723985796708,93.72147533865925,35-20-20-10-15-v4-full,,,,
2022-05-25,,,,,incompleta-v4,,,,
2022-05-26,-0.7533320537308149,-1.4098951886305118,-1.1350469438646564,94.68373701650421,35-20-20-10-15-v4-full,,,,
2022-05-27,-0.7348412289279442,-1.4538820512910386,-1.126145428232774,94.59476124175185,35-20-20-10-15-v4-full,,,,
2022-05-30,-0.7077632295482021,-1.3988548144146027,-1.084350629803289,95.0141301831604,35-20-20-10-15-v4-full,,,,
2022-05-31,-0.6676820048093267,-1.2573544038632476,-0.7429448347584141,96.57393059956408,35-20-20-10-15-v4-full,,,,
2022-06-01,-1.0229659673205531,-1.229429554421099,-0.8085296350807128,95.27817412773764,35-20-20-10-15-v4-full,,,,
2022-06-02,-0.9998490149477082,-1.4332575589853416,-0.7846196074317672,94.603546511908,35-20-20-10-15-v4-full,,,,
2022-06-03,-0.9955474427091,-1.3109010799977057,-0.8244283826797946,95.00850599257359,35-20-20-10-15-v4-full,,,,
2022-06-06,-1.0065382794919675,-1.3280098526176058,-0.22971930004389218,96.3883756799437,35-20-20-10-15-v4-full,,,,
2022-06-07,-0.9859048248614768,-1.4550044823837283,-0.2314444145260989,95.94830146588042,35-20-20-10-15-v4-full,,,,
2022-06-08,-0.989941566137089,-1.8275912515723198,0.7549974217064511,96.90993038524279,35-20-20-10-15-v4-full,,,,
2022-06-09,-1.1296209423690426,-2.0603011164778633,0.6654284033723991,95.26629056297364,35-20-20-10-15-v4-full,,,,
2022-06-10,-1.1696051685951185,-2.1823340758700347,0.6690126234496209,94.64717448380675,35-20-20-10-15-v4-full,,,,
2022-06-13,-1.2606128706446278,-2.405344950561331,0.6281556359870565,93.33446155921187,35-20-20-10-15-v4-full,,,,
2022-06-14,-1.228569800330853,-1.9017657771651035,0.5918079325368228,95.37005974026941,35-20-20-10-15-v4-full,,,,
2022-06-15,-1.176026699426739,-1.631085603945149,0.5992790057737982,96.65535896940607,35-20-20-10-15-v4-full,,,,
2022-06-16,-1.146663545334544,-1.5186476299303293,0.5693887185183392,97.13315618664937,35-20-20-10-15-v4-full,,,,
2022-06-17,,,,,incompleta-v4,,,,
2022-06-20,,,,,incompleta-v4,,,,
2022-06-21,-1.0747521344644761,-1.2624937072470224,1.0826983157235086,99.69273580844076,35-20-20-10-15-v4-full,,,,
2022-06-22,-1.0117923371604443,-1.5275250079558433,0.9432946444000233,98.50446071786088,35-20-20-10-15-v4-full,,,,
2022-06-23,-1.0042988653663716,-1.4479634414208982,0.33733162486165014,97.33402658643398,35-20-20-10-15-v4-full,,,,
2022-06-24,-0.9647224137050476,-1.471593491414207,0.34039389056065456,97.38567963152289,35-20-20-10-15-v4-full,,,,
2022-06-27,-0.9839156494084929,-1.4679639279331926,0.3386295655983833,97.32861074807921,35-20-20-10-15-v4-full,,,,
2022-06-28,-0.9374415891516381,-1.283156842621752,0.3602334419451625,98.28450799109092,35-20-20-10-15-v4-full,,,,
2022-06-29,-0.8885589992519248,-1.0263695282886132,0.3480989463294353,99.45241007403315,35-20-20-10-15-v4-full,,,,
2022-06-30,-0.8309775080868028,-1.2462264896709794,0.483061855686778,99.11192472097497,35-20-20-10-15-v4-full,,,,
2022-07-01,-1.1246831928789396,-1.2287851812209345,0.5734655848858093,98.37972938100025,35-20-20-10-15-v4-full,,,,
2022-07-04,-1.077562038683448,-1.0935596502456075,0.4628368010186463,98.80898358491787,35-20-20-10-15-v4-full,,,,
2022-07-05,-0.9780519123155349,-1.112887318930919,0.6134894307541185,99.456589926803,35-20-20-10-15-v4-full,,,,
2022-07-06,-0.8866129203320213,-1.245973670051971,0.6149523746651564,99.24793835403868,35-20-20-10-15-v4-full,,,,
2022-07-07,-0.7847486208836167,-1.0869134367694802,0.6096567960194302,100.22746538862374,35-20-20-10-15-v4-full,,,,
2022-07-08,-0.688262493580936,-0.9841440467428466,0.800581964954135,101.45355731662643,35-20-20-10-15-v4-full,,,,
2022-07-11,-0.5916917873949243,-1.3223743201207285,0.6577111159915519,100.08145657235949,35-20-20-10-15-v4-full,0.3452898683636719,-0.05097583446465803,,103.03909172467745
2022-07-12,-0.5552480760931127,-1.4945527349406689,0.5030792387436553,99.13371620951632,35-20-20-10-15-v4-full,0.39753320213014265,-0.17422417173712335,,102.68406670714748
2022-07-13,-0.5037960188927435,-1.4210821419829371,0.49904269405266344,99.59758941982106,35-20-20-10-15-v4-full,0.4465686743919689,-0.11856242943038153,,103.20755277999031
2022-07-14,-0.46367060266559634,-1.3374587432037797,0.22121930489926794,99.37796349884921,35-20-20-10-15-v4-full,0.4871535042424351,-0.050468298078657714,,103.75094758600126
2022-07-15,-0.40292876267404254,-1.2185608022869165,0.20716016504994153,100.03100385286379,35-20-20-10-15-v4-full,0.5163757118689647,-0.016968197168178545,,104.06455912868631
2022-07-18,-0.34773032241935553,-1.0460441713353628,0.2056013634173092,100.91036791347983,35-20-20-10-15-v4-full,0.565417859805867,0.20090437521058058,,105.39913273026461
2022-07-19,-0.3109482423461629,-0.9980704648987963,0.18372050766881148,101.17629788011102,35-20-20-10-15-v4-full,0.5842571114140568,0.21968821498234747,,105.58724818716439
2022-07-20,-0.27069989534097694,-1.0171468287444358,0.24034093614667873,101.38241271044129,35-20-20-10-15-v4-full,0.6111376550050754,0.17873270039865763,,105.51687333220104
2022-07-21,-0.21312971653340296,-0.9173079873053895,0.9533349776064791,103.76574880567348,35-20-20-10-15-v4-full,0.6655661845330796,0.25079748427132653,,106.1493398992044
2022-07-22,-0.1986076772048162,-0.9933699348517897,0.9013816996712292,103.3824449582998,35-20-20-10-15-v4-full,0.6563220225168435,0.1747590711146847,,105.72292702334002
2022-07-25,-0.17266513054055865,-1.029916617714217,0.894973133718636,103.31103572529352,35-20-20-10-15-v4-full,0.6319861702511318,0.15448881062926678,0.5179745337436947,105.69236472793764
2022-07-26,-0.15405490467953697,-0.9582925004032554,0.8881294610782862,103.64555880345006,35-20-20-10-15-v4-full,0.7005926224443237,0.2793799206437404,0.5702359921326648,106.56270539664413
2022-07-27,-0.138675863407836,-0.7364018684070406,0.9222088525522383,104.67214645457075,35-20-20-10-15-v4-full,0.6488605171218724,0.44780017511667025,0.4840909098844328,106.83996134028669
2022-07-28,-0.16734389414999962,-0.5678825968181074,0.8076400953506134,104.95946354032486,35-20-20-10-15-v4-full,0.533520899298133,0.5829544450165345,0.28888138926109064,106.4888659559447
2022-07-29,-0.23647271105106427,0.04678089205282454,-0.23446170849930872,104.57091212703006,35-20-20-10-15-v4-full,0.3619564890996462,1.1575620054565687,-0.7688928779031701,105.54238509409949
2022-08-01,-0.5879831927321342,0.048507458573490925,-0.6127692946540682,102.40176274184208,35-20-20-10-15-v4-full,0.03856837911349931,1.2143641995877799,-1.0025765977839152,104.05352618597095
2022-08-02,-0.5617816739398316,-0.3768700201038985,-0.5990320862785077,100.82630116384448,35-20-20-10-15-v4-full,0.12288199477414219,0.8300492451830698,-0.8935644786051486,103.08389432111129
2022-08-03,-0.5260458096427152,-0.5369496658368105,-0.5972226957164141,100.31558158235796,35-20-20-10-15-v4-full,0.06462758777582978,0.5961713985773143,-0.9493154017317146,101.80511520237775
2022-08-04,-0.4339267708531164,-0.4971189617990545,-0.5563372265030215,100.89953470730607,35-20-20-10-15-v4-full,0.13788672346492337,0.6177266104301575,-0.8829271547668487,102.31371364211311
2022-08-05,-0.43892690885900854,-0.4137090774274859,-0.5159417401164317,101.31666247773819,35-20-20-10-15-v4-full,0.10659387626648781,0.6908744966196634,-0.808651041146869,102.68247050572657
2022-08-08,-0.44411987039844186,-0.2698668677123488,-0.4837936049113544,101.95422628922343,35-20-20-10-15-v4-full,0.10045844127588538,0.8396557338431729,-0.7323216182616518,103.44694498936654
2022-08-09,-0.43666098364604544,-0.36462797564104554,-0.2675402723596601,102.14192129252126,35-20-20-10-15-v4-full,0.12878692043126383,0.7627627038212419,-0.4776396604012224,103.87522744097372
2022-08-10,-0.3980531790854576,-0.25103274310946594,-0.19949752766374107,102.90153640034943,35-20-20-10-15-v4-full,0.06361850271527236,0.8007154493854165,-0.4471720374444486,103.87511801861638
2022-08-11,-0.41930747802374163,-0.3814648048437877,-0.05406321166160204,102.66900389713349,35-20-20-10-15-v4-full,0.05451412848295206,0.6879718407323212,-0.2727191087054915,103.82841059603827
2022-08-12,-0.3996725728151181,-0.6293957597902202,-0.04973841262180624,101.75681424317744,35-20-20-10-15-v4-full,0.039374780953557065,0.41942288821385776,-0.27151485395007224,102.70423770650008
2022-08-15,,,,,incompleta-v4,,,,
2022-08-16,-0.4115818727800882,-0.4485481415049779,-0.12457332669933359,102.25143488124719,35-20-20-10-15-v4-full,0.02374153719322747,0.6165101527248709,-0.32471916117144317,103.30485964332955
2022-08-17,-0.373074621662683,-0.44753069673673074,-0.13205021809463877,102.37158781074284,35-20-20-10-15-v4-full,0.0756089252624979,0.6244198874957756,-0.31073565901677036,103.5529931960423
2022-08-18,-0.3292039017513715,-0.5186668774821845,-0.08462284122301669,102.35915904962967,35-20-20-10-15-v4-full,0.10469439267493513,0.5402544384389036,-0.25757831632590855,103.4510238924855
2022-08-19,-0.2965790626335889,-0.4788207167665213,-0.07760366008829234,102.65027858224137,35-20-20-10-15-v4-full,0.1929463944262002,0.6162157486674678,-0.21756748611492438,104.16377821505664
2022-08-22,-0.31535788022626277,-0.5166733871055248,-0.0008878633507293529,102.62493153115491,35-20-20-10-15-v4-full,0.33282046685209354,0.6939094741848598,-0.06928002679349453,105.33483101892041
2022-08-23,-0.29244305938771864,-0.5928291631006942,-0.0008848590074590163,102.40051781096732,35-20-20-10-15-v4-full,0.36897533533128213,0.6286417390784839,-0.061864825182190615,105.21884012220032
2022-08-24,-0.2971038576439,-0.45381585396006374,-0.0008818849555342364,102.940265688763,35-20-20-10-15-v4-full,0.28298734895395483,0.7209960842303472,-0.08845869166058253,105.22081488429114
2022-08-25,-0.28912241017839035,-0.4033831934367097,-0.0008789406893631118,103.16993875765114,35-20-20-10-15-v4-full,0.22488684406336024,0.734099241684491,-0.10832915188934394,105.02019959641873
2022-08-26,-0.3064434404853966,-0.5261543757364874,0.07102088681523502,102.797979991139,35-20-20-10-15-v4-full,0.41869232228564335,0.7470538791259421,0.043509545902029476,106.12993406444097
2022-08-29,-0.3086839817608485,-0.5839858563689708,1.1089168169492132,105.15355199947993,35-20-20-10-15-v4-full,0.4436550592978383,0.711439668598872,1.081294193333027,108.66930842045286
2022-08-30,-0.2937534771065081,-0.589630945916954,1.5207061581145174,106.21270176049146,35-20-20-10-15-v4-full,0.4535559730303067,0.7057071733533482,1.474242253127446,109.66340178702046
2022-08-31,-0.2886440307340779,-0.6314426802246641,0.6599516999589774,103.91145174017527,35-20-20-10-15-v4-full,0.432493811754802,0.6523484847038211,0.597238140749254,107.1837391870126
2022-09-01,-0.7048698742584066,-0.7177741768624428,0.5969930398717359,101.95193865107089,35-20-20-10-15-v4-full,-0.0187464735985019,0.557046895858399,0.5192570764106385,105.02823917204782
2022-09-02,-0.6985546273371196,-0.7272522252983694,0.5703616549623342,101.86955135927819,35-20-20-10-15-v4-full,-0.018729680837026974,0.5468189131176565,0.48325524802449094,104.89738144478463
2022-09-05,-0.693745522607682,-0.8214520604443507,0.5420159102617133,101.43871952349575,35-20-20-10-15-v4-full,,,,
2022-09-06,-0.7118604939553704,-0.7087450069395068,0.48298992022990256,101.67858036271868,35-20-20-10-15-v4-full,0.0525506405516718,0.6129584405096963,0.4267480717191805,105.27015273844997
2022-09-07,-0.7167477722202588,-0.38563752336243795,0.5112338304083505,103.02451459854596,35-20-20-10-15-v4-full,-0.08981122463737978,0.8659850998375916,0.3904816986622719,105.6933269149576
2022-09-08,-0.6931873486787149,-0.3967485051515346,0.5294865793171032,103.10816402605687,35-20-20-10-15-v4-full,-0.1263088479229505,0.8236407602684569,0.3739806215825524,105.35495518248226
2022-09-09,-0.6997830293288863,-0.4933079487171461,0.518855310887569,102.67226319844498,35-20-20-10-15-v4-full,-0.17973538592747096,0.701541596329585,0.333045320884633,104.57722739196615
2022-09-12,-0.6978576540063283,-0.43292273714603946,0.4639070836490711,102.78317229026212,35-20-20-10-15-v4-full,-0.10974509230611362,0.7943947121053604,0.30274350142630796,105.11785133409819
2022-09-13,-0.6882693627954953,-0.6129370286660278,0.282819719065345,101.64395573196077,35-20-20-10-15-v4-full,0.10116672752054001,0.7217548576956359,0.21592462503096965,105.34843609486424
2022-09-14,-0.6397860951935549,-0.6123539270974002,0.2741365870117511,101.79427174470808,35-20-20-10-15-v4-full,0.08203643620111878,0.6896650578382136,0.17280579955867328,105.04532381213583
2022-09-15,-0.5383070094317746,-0.578556935986671,0.06138954726656203,101.75276890995426,35-20-20-10-15-v4-full,0.1900743600909819,0.7284158389813672,-0.037144702194907696,105.05358341593902
2022-09-16,-0.4851903094062985,-0.7103410151636707,0.030546274784090017,101.33443286212925,35-20-20-10-15-v4-full,0.24292380907935712,0.5994722579717267,-0.06715124824307782,104.64776579823933
2022-09-19,-0.4479808727362327,-0.6042883870782964,0.006865564510157329,101.82967462713114,35-20-20-10-15-v4-full,0.2432023073981574,0.6909775393660612,-0.10573161418857072,104.91831075306874
2022-09-20,-0.44791605301263343,,-0.052731639119907726,,incompleta-v4,0.3252849872896037,0.7691818243081024,-0.12404833794319026,105.47262546307043
2022-09-21,-0.4060656559277449,,-0.11344634389203771,,incompleta-v4,0.4145201365754196,0.6063167192168593,-0.159897043524174,105.04386630125335
2022-09-22,-0.3768662478480138,-0.7935388457623904,-0.1131078771552124,101.02164037534011,35-20-20-10-15-v4-full,0.40174985667189117,0.5413249765282886,-0.17699695711381713,104.6964535668626
2022-09-23,-0.3710100749700232,-0.9151174266131782,-1.98908123197334,95.86588926996461,35-20-20-10-15-v4-full,0.5542865673447721,0.490967898372057,-1.9553148022763822,100.58310912868635
2022-09-26,-0.4000581736067109,-0.8287329480901464,-2.6557213305865024,94.44315859229542,35-20-20-10-15-v4-full,0.6423239843413963,0.6384378986590475,-2.4967992254547964,100.12740903137646
2022-09-27,-0.39887440641060984,-0.9322300836681807,-2.696706181665684,93.93085110747168,35-20-20-10-15-v4-full,0.6442547525171879,0.5379644542868405,-2.472388032322473,99.79330092533371
2022-09-28,-0.403962312633444,-0.8106844426399138,-2.4519687344636165,95.01106961781,35-20-20-10-15-v4-full,0.495249855484051,0.5873251229534924,-2.3082274691986386,99.87962786819392
2022-09-29,-0.39342308360006695,-0.7773533359508054,-2.3922485421918522,95.33058182686267,35-20-20-10-15-v4-full,0.5832499743976822,0.6626875909210626,-2.1359291113641574,100.91982405084812
2022-09-30,-0.352836252103223,-0.6670510528162414,-2.3373281125320386,96.05114594378941,35-20-20-10-15-v4-full,0.6003107175738769,0.7610298662537707,-2.0623065788550035,101.55696208456853
2022-10-03,-0.784245543910593,-0.7044327590685552,-2.2951657974534867,94.49709238515074,35-20-20-10-15-v4-full,0.07880639025613634,0.6775508153981967,-2.0830954159672688,99.34580864275347
2022-10-04,-0.7350029497890526,-0.5729178444042996,-2.2370789023308117,95.34071836103983,35-20-20-10-15-v4-full,0.07192249731765643,0.7771606773671834,-2.0662421650606357,99.76228759261132
2022-10-05,-0.7327582296298722,-0.5720786229751056,-2.1852100147096647,95.48160398636661,35-20-20-10-15-v4-full,0.04385123101339494,0.7609316126493344,-2.028238018487033,99.69413226810902
2022-10-06,-0.7713950485939897,-0.6174902565502979,-2.189977562926385,95.15280971514963,35-20-20-10-15-v4-full,0.10092460538073711,0.7641632231248469,-1.8983388466934645,100.23156344978068
2022-10-11,-0.7591878254461459,-0.5334709750292741,-2.932318126067622,93.67576071439808,35-20-20-10-15-v4-full,0.25751516594223167,0.9173538011625277,-2.412167360815702,100.10782143859105
2022-10-12,-0.7100153381781421,-0.5334361435913025,-2.8161489807516715,94.13842660887786,35-20-20-10-15-v4-full,0.2936414871011137,0.9067440759566808,-2.258488935768732,100.57602072444116
2022-10-13,-0.6423906391618041,-0.6252506118536446,-2.716461104344,94.25707487340486,35-20-20-10-15-v4-full,0.2756168449436476,0.7689619812769205,-2.2490596850713,99.98537922491458
2022-10-14,-0.6388904204986454,-0.5656761729781936,-2.6609029011452994,94.64651890222447,35-20-20-10-15-v4-full,0.27568386861827876,0.8242815004146344,-2.1619228976114964,100.42473385297615
2022-10-17,-0.6575002105821138,-0.6673544964507275,-2.6167733166360314,94.28499530431536,35-20-20-10-15-v4-full,0.22104268329857857,0.701859387650125,-2.147635978353569,99.77951855144399
2022-10-18,-0.6711193665254727,-0.6396956077345783,-2.5090154903280824,94.61735837914807,35-20-20-10-15-v4-full,0.16075239171358802,0.7038739672149807,-2.093783143645581,99.71119293592591
2022-10-19,-0.6741625117547141,-0.6768334430321435,-2.445218948329587,94.6176473846517,35-20-20-10-15-v4-full,0.1660933919768799,0.6684809740902532,-1.991626745310728,99.84370546018565
2022-10-20,-0.6682502528559614,-0.7367052973550687,-2.4060872774283366,94.49668205075876,35-20-20-10-15-v4-full,0.1311877104172624,0.5849458391972029,-2.0045075111394715,99.35519312058292
2022-10-21,-0.676960810718795,-0.7450052997688056,-2.385786628498003,94.48374671090974,35-20-20-10-15-v4-full,0.10511437102161147,0.5649883987894476,-1.995262483580924,99.2072192399635
2022-10-24,-0.6236620032497028,-0.7882668505039888,-2.324155512833473,94.65132412327215,35-20-20-10-15-v4-full,0.1663929931702809,0.5216441108018076,-1.9062291101686952,99.47090069906385
2022-10-25,-0.6363609714404538,-0.5507020296544496,-1.2873418656712379,98.14917113590826,35-20-20-10-15-v4-full,0.08273605791196659,0.7160847163085124,-0.988065478699489,102.25127292635959
2022-10-26,-0.6333392667354654,-0.4774817498045755,-0.6188620460358156,100.12382777086378,35-20-20-10-15-v4-full,0.025674580118270507,0.7476633716190676,-0.42399754087139624,103.5880422198941
2022-10-27,-0.609132400169653,-0.5196498463062376,-0.35710210968207917,100.69427925872182,35-20-20-10-15-v4-full,0.05399311057287148,0.6998303330646645,-0.15361456750959132,104.17178235567211
2022-10-28,-0.6027112294544537,-0.5490152483115567,-0.38065217736068296,100.54041657900723,35-20-20-10-15-v4-full,-0.022511921951612113,0.6106804064305424,-0.32341080767675856,103.12292443488201
2022-10-31,-0.6057187310262031,-0.5664103211657409,-0.3942539032962446,100.42630571725046,35-20-20-10-15-v4-full,-0.020842188539666684,0.5876560801897531,-0.3240583190152319,103.03505241851448
2022-11-01,-1.0575348622110283,-0.34993178383328283,-0.3978726187268309,99.70181661885694,35-20-20-10-15-v4-full,-0.48268054475124644,0.788154428291682,-0.33255575191887954,102.19936798192255
2022-11-02,-1.0361875801511824,-0.39021943249166363,-0.5926527558992987,99.1284311685017,35-20-20-10-15-v4-full,-0.45589279091735246,0.7341361924093406,-0.519140368678311,101.61059063491322
2022-11-03,-0.9997776168787393,-0.4434302322784618,-0.5974240909820144,99.03109450310127,35-20-20-10-15-v4-full,-0.44314975021716685,0.6422508467339985,-0.5692522881951009,101.16237009587053
2022-11-04,-0.976082416536942,-0.5251177224621262,-0.5854878834933902,98.81711826228447,35-20-20-10-15-v4-full,-0.4508034473260921,0.5093829808890866,-0.6169644111820844,100.48483038514219
2022-11-07,-1.0146793491239132,-0.4686124281362001,-0.5744233150114679,98.93571159673859,35-20-20-10-15-v4-full,-0.4913297224673331,0.5331261695531264,-0.615240393734772,100.44227122042228
2022-11-08,-0.985017845759034,-0.46990861802685135,0.8371383677565849,102.5632463058732,35-20-20-10-15-v4-full,-0.40068034836932065,0.5646459422562072,0.8858396107128113,104.63832313169661
2022-11-09,-0.962015925520892,-0.48121466797198664,0.16089219092786539,100.90791338485434,35-20-20-10-15-v4-full,-0.34890056753349996,0.5639372106074705,0.2534732609764333,103.2358015636861
2022-11-10,-0.9034793802840145,-0.5518016420588716,0.1604851009539364,100.82942567190105,35-20-20-10-15-v4-full,-0.40197400347306733,0.34488708634118814,0.017462202196999038,101.5838163938839
2022-11-11,-0.8763825694780376,-0.6758232508960087,0.4152171476475903,101.06500819110757,35-20-20-10-15-v4-full,-0.4109517987317352,0.1485877899523952,0.1718161712573799,101.15308184757433
2022-11-14,-0.8791328463096146,-0.42616159311352364,0.42279680354626875,102.07297799307368,35-20-20-10-15-v4-full,-0.35493640980632124,0.4455538973054185,0.28116809756751926,102.81037995400072
2022-11-15,-0.7934591764670851,-0.662383637451318,0.41625500126502557,101.41159315446825,35-20-20-10-15-v4-full,-0.2281232407326672,0.2373738324579685,0.34111184514058757,102.57136515530138
2022-11-16,-0.7685111028179893,-0.5424981293834235,0.31941340231561455,101.73634944713812,35-20-20-10-15-v4-full,-0.2185910587716291,0.3094788047016874,0.19548730672741743,102.52908633510697
2022-11-17,-0.7599657315508797,-0.6903298381920501,0.33501704447006686,101.21394051672463,35-20-20-10-15-v4-full,-0.21450904087205247,0.136024231385384,0.186289938105369,101.82656168293515
2022-11-18,-0.7152965389663792,,0.3408276734960707,,incompleta-v4,-0.20020907506035202,-0.12134929398349692,0.10673252737468292,100.64822393497387
2022-11-21,,,,,incompleta-v4,,,,
2022-11-22,-0.705811427503708,-1.0187189365048577,0.32527234370666397,100.06556243573,35-20-20-10-15-v4-full,-0.2663395083768153,-0.4147052094789043,-0.09175239326601559,98.74713145478286
2022-11-23,-0.7216833588818379,-0.8686668584900108,0.32441856931121815,100.60808455197731,35-20-20-10-15-v4-full,-0.3100449137808924,-0.3441407475530076,-0.1789171399154671,98.65850851694856
2022-11-24,-0.6821329022920635,-0.4780603544540817,0.3270785718267026,102.31558717247395,35-20-20-10-15-v4-full,,,,
2022-11-25,-0.6881457366179589,-0.5364653365408751,0.3279870661266439,102.063193559736,35-20-20-10-15-v4-full,-0.2586354254178886,-0.0206526458751376,-0.1562158740392478,100.18914729762109
2022-11-28,-0.7121708430999136,-0.41531322384418967,0.32184347043258993,102.44835514860077,35-20-20-10-15-v4-full,-0.2099122012664426,0.2054067880483752,0.007543997731845997,101.67331599727294
2022-11-29,-0.7398717674508136,-0.48169614046196463,0.3210161095994017,102.08380184481855,35-20-20-10-15-v4-full,-0.24432709835091698,0.09260946856302787,-0.023312170940096244,101.02453415785604
2022-11-30,-0.7087693283891237,-0.6847583977418825,0.318903673425644,101.3751302619804,35-20-20-10-15-v4-full,-0.2531605733911543,-0.18851946679635168,-0.14469626827767068,99.56564101043375
2022-12-01,-1.105651915263723,-0.45422056530882104,0.7251422755862519,101.92378904305306,35-20-20-10-15-v4-full,-0.6585014042847672,-0.0132757958770377,0.18672103977415044,99.67646605611291
2022-12-02,-1.0667351979175193,-0.5547432820377389,0.7350906779226453,101.6827776926901,35-20-20-10-15-v4-full,-0.618831169666085,-0.148222128779749,0.12083163675765951,99.11080303812624
2022-12-05,-1.0435777039029015,-0.6388841793938107,0.05135019459395737,99.71791412399524,35-20-20-10-15-v4-full,-0.5225296891972535,-0.1018643734191853,-0.3823763443252367,98.37526928850215
2022-12-06,-0.9512032923194015,-0.4944192596851168,0.17177338658561248,100.9201422233514,35-20-20-10-15-v4-full,-0.3740760131434998,0.14187834773933017,-0.11987346691884693,100.52608523284033
